ds,yhat,yhat_lower,yhat_upper
2021-11-05,120.89098054897198,113.26270987071386,127.85072418688412
2021-11-06,120.59668142521654,113.01933115042702,127.44392335065767
2021-11-07,120.24688828426916,113.08769559674938,126.84524689779549
2021-11-08,119.8484240083241,113.193738130679,126.7445539861442
2021-11-09,119.66882259546108,112.65008389599359,126.81550613965983
2021-11-10,119.38569011577322,112.33942981922864,126.25543023145096
2021-11-11,119.01994270122478,111.7599519306025,126.18034255948425
2021-11-12,118.68699331118775,111.49164919995162,125.68493238238486
2021-11-13,118.1842607430119,110.7198646350971,125.21453361907959
2021-11-14,117.69225319485224,111.1752276631383,124.68601260822592
2021-11-15,117.22141623287739,110.13082416946222,124.02236877000236
2021-11-16,117.04152799164024,110.02729901012144,123.95008514286141
2021-11-17,116.83100123906925,109.73978866076635,123.44970012105539
2021-11-18,116.61009711425157,109.20779180779354,123.49122340495086
2021-11-19,116.49212291519027,109.59382753922206,123.7414301968912
2021-11-20,116.27098710867162,108.82215641244338,123.40822068141323
2021-11-21,116.12236264922676,109.20710545058982,122.82800926738433
2021-11-22,116.0506463510988,109.01469214438923,122.93671956048074
2021-11-23,116.3184942053454,108.96460731372186,123.58966646532507
2021-11-24,116.59628859070105,109.25525634051802,123.17273190301029
2021-11-25,116.89553785987236,109.87560429774881,123.95144461524673
2021-11-26,117.32027582841539,110.28872914418835,124.351097645539
2021-11-27,117.65482909871108,110.16442366919699,124.90990764090498
2021-11-28,118.06519782112018,111.0182705265868,124.9331040465633
2021-11-29,118.54623205635767,110.96288428801138,125.1937889597913
2021-11-30,119.35137810859982,111.99315745996398,126.16774644647256
2021-12-01,120.14234546246155,113.05302328282518,127.21334584937645
2021-12-02,120.92268984029397,113.88502344803649,128.1760884548024
2021-12-03,121.7893754246415,114.22054095530498,129.2353341352185
2021-12-04,122.52068029731556,115.48763133930002,129.64168272600304
2021-12-05,123.2776875181074,115.84708621989046,130.16645413677992
2021-12-06,124.05154161067237,116.96569191161639,131.34827539422747
2021-12-07,125.09324326921269,117.67190989501826,132.33129739828945
2021-12-08,126.06333223798293,119.22824606975662,133.6922610134031
2021-12-09,126.96545408312778,119.9669954912691,133.86884636947474
2021-12-10,127.89787497348217,121.05152398141175,134.73078537883563
2021-12-11,128.64131042260186,121.61090753806725,135.92671196639034
2021-12-12,129.36031308228846,122.05620274133224,136.0541602568048
2021-12-13,130.05040270506495,122.94700681605849,137.10390752260557
2021-12-14,130.96771501984475,123.59298659184716,137.8489139614395
2021-12-15,131.77852386649352,124.64099855038354,138.6580254298328
2021-12-16,132.4926370360687,125.19060439094733,139.38883955360413
2021-12-17,133.2147348566619,125.72450218678905,139.92962269290322
2021-12-18,133.6243845094407,126.12501304350275,140.37274750074857
2021-12-19,134.0001697806156,126.86317576215312,141.10837638870385
2021-12-20,134.34374457998973,127.00970627577618,141.65176918056048
2021-12-21,134.9169707307375,128.05457413834398,141.88552318243222
2021-12-22,135.39130848620928,128.28984664910288,142.52144379539283
2021-12-23,135.78110142471886,128.3685016554953,143.1003156231044
2021-12-24,136.19482735913212,129.31033565151725,143.54466436401418
2021-12-25,136.4226880604371,129.30685579203796,143.13665571397257
2021-12-26,136.63778887400193,129.73260398949378,143.85710557668008
2021-12-27,136.84309631759038,129.65752929564496,143.4339719482819
2021-12-28,137.30095423313745,130.06461270670638,144.39313456208345
2021-12-29,137.68251542955832,130.96564498739576,144.4574003510509
2021-12-30,138.0010905634657,130.91268915867866,145.04637976802513
2021-12-31,138.3634832893345,131.2872360144162,145.8031582741407
2022-01-01,138.55768131336953,131.1517666184801,145.43652522831755
2022-01-02,138.75415080763204,131.42913192220692,145.76542244606827
2022-01-03,138.95291830889818,132.0095971893506,145.9520220963138
2022-01-04,139.4132164910116,132.27052580659236,146.15413382968833
2022-01-05,139.80304647513904,132.37032770990012,147.26770697836542
2022-01-06,140.1326541927107,133.1216055415185,147.41299768379167
2022-01-07,140.50598576914587,133.30926287756773,147.373347289865
2022-01-08,140.70848778949795,133.2460251164274,147.62985711905907
2022-01-09,140.90849653146782,134.12073431366937,148.24730838075365
2022-01-10,141.104397419896,133.65459470517828,147.3183186086655
2022-01-11,141.55432880450638,134.0941999470279,148.6866381498166
2022-01-12,141.92578108617084,134.70447643136666,149.01816756096056
2022-01-13,142.229087759387,135.1207336045918,149.01105001279535
2022-01-14,142.5688731070811,135.48106075803375,149.6475759267236
2022-01-15,142.73182289301087,136.21068303620618,150.07848159679438
2022-01-16,142.8880233169584,136.08253328627623,150.34484200915057
2022-01-17,143.03805132042115,135.89272203875726,150.12335775106473
2022-01-18,143.44259277080945,135.97623069761883,150.07462988688096
2022-01-19,143.7719424893041,137.05966314315862,150.86414660911305
2022-01-20,144.03938604943224,136.87118464026898,150.44084871927902
2022-01-21,144.35253175479238,136.80516246689734,151.49773115222055
2022-01-22,144.50096301105074,137.01028593168905,151.5322314118316
2022-01-23,144.6574603035995,137.73503206922473,151.55128922529562
2022-01-24,144.82497976837914,137.92125916630147,151.49543744669108
2022-01-25,145.26616861619638,137.60107993248556,152.38931685652693
2022-01-26,145.65277482504328,138.88802677407878,153.05609918039707
2022-01-27,145.99895408738303,138.8669357742802,153.66167351427055
2022-01-28,146.4125449968928,139.48523820294827,153.38515888046095
2022-01-29,146.68268470266986,139.56552209557725,153.64717199604425
2022-01-30,146.9810156298987,139.26640359051694,153.43100821705457
2022-01-31,147.30867097394898,140.20780607571538,155.34604856798717
2022-02-01,147.92581925698138,140.35918507928653,155.18544110291626
2022-02-02,148.501124698188,141.51064336967283,155.93681340844188
2022-02-03,149.04512504856453,141.41650276453623,155.86508339141284
2022-02-04,149.66159590601129,142.3777321808547,157.1130682570799
2022-02-05,150.1352712120754,142.98359980568654,156.98376706705022
2022-02-06,150.63316741134614,143.783011318502,157.88302524883946
2022-02-07,151.15169569223815,143.9919988000508,158.459231678189
2022-02-08,151.94633869407693,144.75843283716713,159.4446065471818
2022-02-09,152.68124457374935,145.5315710138735,159.1736442649077
2022-02-10,153.36273606030022,146.00688976373874,160.157742697066
2022-02-11,154.0907995565587,147.33614098503514,161.2874177700569
2022-02-12,154.64692018625317,147.41902396213376,161.720802868851
2022-02-13,155.19550684269365,147.87630966367652,162.71412153821683
2022-02-14,155.7310883868896,148.92165289911236,162.30311315483917
2022-02-15,156.5080549069806,149.30182793552288,163.60643586108054
2022-02-16,157.19029478729524,149.77309557858575,164.2486105113075
2022-02-17,157.7847237913058,151.1718904841565,165.0452035694857
2022-02-18,158.39277044879975,151.78507015495356,165.3564869495135
2022-02-19,158.79818357234535,151.57077927907463,166.19842011411717
2022-02-20,159.1684065849606,152.18255369915798,166.02850467334952
2022-02-21,159.5017011147341,152.40460284255755,166.8739943925211
2022-02-22,160.0567957209573,153.1545481431605,167.05779547917004
2022-02-23,160.50241304113678,153.00162945691426,167.53349974231008
2022-02-24,160.85067461855155,153.92957878928982,167.98056257544263
2022-02-25,161.20845118141847,153.67741895958352,167.78281203740235
2022-02-26,161.36502800297112,154.4566818753918,167.75960275175024
2022-02-27,161.49333404078743,154.46882509299064,168.52633510772623
2022-02-28,161.59692142226803,154.69092965083567,169.2583973007743
2022-03-01,161.93947522623031,154.23572759404982,168.84342867007342
2022-03-02,162.1942107902086,155.46370992315175,169.3080323301462
2022-03-03,162.37716148295758,154.98526721599643,168.7652729380162
2022-03-04,162.5984280251139,155.36502717686218,169.79008791579145
2022-03-05,162.6497618348427,155.4494716602921,170.15097782814954
2022-03-06,162.7057333970176,154.40986948345005,169.34320333530593
2022-03-07,162.77067390916102,155.88328993063038,169.74372183275474
2022-03-08,163.10817117803566,156.25890833826037,170.1249145401684
2022-03-09,163.39047732897325,156.52315811050872,170.81103485911635
2022-03-10,163.63183089988772,156.3262323177898,170.53873243749612
2022-03-11,163.9397633472684,156.14605972951432,171.22469812348902
2022-03-12,164.10276072930586,157.45410955618277,171.445064513774
2022-03-13,164.2915292483689,157.6479825837042,171.7171740249248
2022-03-14,164.50605005399402,157.4003767950514,171.14462014157547
2022-03-15,165.00520097706487,157.42820636200304,172.11294267659724
2022-03-16,165.45629910046455,158.37707213951188,172.81701641942408
2022-03-17,165.8685628355333,158.4261281390086,172.72903414232871
2022-03-18,166.34455949779007,159.27005129852347,173.38412025712773
2022-03-19,166.6680051003476,159.4351150272081,173.69155414807207
2022-03-20,167.00516110569254,160.1680797318021,174.23342520299153
2022-03-21,167.35200981560683,160.34060922797318,174.48000759683993
2022-03-22,167.9639826764437,160.6698107619763,174.73256112652936
2022-03-23,168.5055924376182,161.23576350068905,174.8588430849574
2022-03-24,168.9839653761518,161.6649075480275,176.0277932329892
2022-03-25,169.50033770508446,161.8434912638613,176.85882831341064
2022-03-26,169.8378821288224,163.0166289641254,177.21607946139434
2022-03-27,170.16310627384573,163.25402212103447,177.54509694577985
2022-03-28,170.4730096514672,163.570673313155,177.1481269502083
2022-03-29,171.02476933550955,163.898588436638,177.93311584772823
2022-03-30,171.4853091548556,163.6884520907286,178.5162407170863
2022-03-31,171.86475015455608,165.06906649145978,178.83245819395637
2022-04-01,172.26780901067207,165.5317531192541,179.64341586661854
2022-04-02,172.48151290269712,165.01597594170642,179.2598991361414
2022-04-03,172.67647840502588,165.05281509730563,179.78215832931696
2022-04-04,172.85393984452267,165.96589803949377,180.1287445762933
2022-04-05,173.27530599891452,165.7506778047051,180.43912311627614
2022-04-06,173.61160136114268,166.6037521643859,180.86801170802434
2022-04-07,173.87679399952094,166.04242026309868,181.3286750850653
2022-04-08,174.17908030303647,166.826024072735,181.09973512063817
2022-04-09,174.30849842896677,167.39098816440517,181.8960825233014
2022-04-10,174.43812093973463,167.55203630514467,181.72213773586208
2022-04-11,174.57101452874704,167.9040106409825,182.03243195058053
2022-04-12,174.96974761930025,167.43706526776757,181.27087012765284
2022-04-13,175.30580337386357,168.4653649663934,182.42130979230402
2022-04-14,175.59290082266247,168.573234780068,182.85378982616692
2022-04-15,175.93829443019845,169.15557910516506,183.0956531661098
2022-04-16,176.1304232991202,168.89041852377892,183.27698225936652
2022-04-17,176.3401592557738,169.4372041193692,183.71730394727612
2022-04-18,176.56783989042194,169.07743008956925,183.3687460776086
2022-04-19,177.07286498355376,170.49718616709004,184.3538496686567
2022-04-20,177.52321105051257,170.3525223446797,184.87340440614008
2022-04-21,177.92886354293276,170.90084250099747,184.65130893620636
2022-04-22,178.39323358719864,171.48769617291043,185.3530207267978
2022-04-23,178.70092685817087,171.5456861288287,186.5291389224095
2022-04-24,179.01911017810693,172.1010128811884,185.99097391599747
2022-04-25,179.34465831685145,172.47267585672932,186.9591055151974
2022-04-26,179.933855993756,173.03535644073273,187.08192688285948
2022-04-27,180.45200665158916,173.03477901210496,187.07220912281718
2022-04-28,180.90694474230511,173.75858284546905,187.81082616870526
2022-04-29,181.4005160527806,174.29859066591433,188.94687966706525
2022-04-30,181.71639183218966,174.0964027671976,188.9469423420927
2022-05-01,182.0214610433332,175.54321150383794,189.52184562155983
2022-05-02,182.31298255104366,175.3513709797382,189.71202348182516
2022-05-03,182.84827220718924,175.97596800470882,189.45826472322238
2022-05-04,183.29427698192478,176.33575552349535,190.7729140762765
2022-05-05,183.66103406028523,176.74094910974043,190.84318812665853
2022-05-06,184.0530811725479,177.43541225990344,191.35510808428103
2022-05-07,184.25718616586886,177.3143686978605,191.46550345212822
2022-05-08,184.44364281990676,177.092457791133,191.68946681324198
2022-05-09,184.61331775069198,177.60569910148703,191.3965305392342
2022-05-10,185.02722664978768,178.0756279506227,192.44442456367676
2022-05-11,185.35599545047137,178.04664598536968,192.52674345692762
2022-05-12,185.61320783038084,178.5853137457275,192.0256626918839
2022-05-13,185.90670875022602,178.93273956781582,193.00720086976986
2022-05-14,186.02623530280758,179.16224828033464,192.7914446887149
2022-05-15,186.1446251379521,179.12634800478472,192.82267026496464
2022-05-16,186.2647886505,179.1337823270863,193.48983592561825
2022-05-17,186.64922799466922,179.38848522065118,193.56101275521996
2022-05-18,186.96945761617422,180.3273607797932,194.4072956824964
2022-05-19,187.2393301665045,180.2647729555211,193.96685379624972
2022-05-20,187.5663378013506,179.4818739003277,194.32447327219097
2022-05-21,187.73926009590423,180.26937695912468,194.87094970602843
2022-05-22,187.92940793884958,180.58801109292384,195.478973443439
2022-05-23,188.1376496720263,180.68933935339817,194.86760117399592
2022-05-24,188.62399816797608,181.51960969469005,195.53864836990607
2022-05-25,189.05711389382543,181.833381033649,195.97210694857284
2022-05-26,189.44772385888785,182.19566637757012,196.20973590800318
2022-05-27,189.9000237143894,182.41718342258753,197.01394446736643
2022-05-28,190.19943100720104,182.87554085315531,197.72560697897106
2022-05-29,190.51393558306148,183.16542289344937,197.6492931317849
2022-05-30,190.84123000985318,184.17603119561676,198.13663462352795
2022-05-31,191.43839539295448,184.1680078048779,198.66147623961163
2022-06-01,191.97149449114545,184.81218157730336,199.12671973464464
2022-06-02,192.44906916920758,185.5034395817717,198.91388274603426
2022-06-03,192.97360696295806,186.1358110913722,200.51406987068233
2022-06-04,193.32934271314363,186.1652495714664,200.23872874129466
2022-06-05,193.683639730138,186.3364306552817,201.24223398817088
2022-06-06,194.03413238738105,187.13063660199282,200.8680932102387
2022-06-07,194.63840513544727,187.64826373662328,201.5025776447376
2022-06-08,195.16356007086196,187.9068387895322,202.05491984467437
2022-06-09,195.61967092158866,188.35955608605002,202.5582458267118
2022-06-10,196.11118962663753,188.27325073106311,202.8987432584651
2022-06-11,196.42467340156608,189.29321130220657,203.54513501233308
2022-06-12,196.7300791617578,189.6181827084127,203.96717505513575
2022-06-13,197.0278100119801,190.05060457469517,203.89318757882856
2022-06-14,197.57829191850925,190.21993034082212,205.12185609391304
2022-06-15,198.05143603925697,190.74037970097223,204.78733373404316
2022-06-16,198.4599880279884,190.63838016463833,205.29184109258455
2022-06-17,198.91083394897217,191.95023375487145,205.69356843868857
2022-06-18,199.192634048611,191.9259868534909,206.35896905574396
2022-06-19,199.47703440048284,191.7507022908251,206.70868070259317
2022-06-20,199.76564396623195,193.28032371519083,206.9485414359024
2022-06-21,200.31955762080452,194.05002625111268,207.35685906506572
2022-06-22,200.8087825684295,192.89990347662751,207.91385340008597
2022-06-23,201.24557087028896,194.41762454896548,208.18295178730907
2022-06-24,201.7357285302738,195.5210538919279,208.23518051193344
2022-06-25,202.0662725701674,194.83937881157502,209.20779167917527
2022-06-26,202.40668565870916,194.90348454079887,209.64251276604472
2022-06-27,202.75595475632568,195.34418624797894,210.04051109844613
2022-06-28,203.3721726421088,196.0048857390338,210.41608200976296
2022-06-29,203.92205751253306,196.58537996863427,211.08657696207138
2022-06-30,204.41439064442017,197.2826288557183,211.45628799651814
2022-07-01,204.9514394278898,197.40575454127185,212.0908829467483
2022-07-02,205.316733740142,197.85914242741345,212.05222622341665
2022-07-03,205.7460090219277,198.8718105841892,212.89712621010545
2022-07-04,206.16566136188123,198.59102067051444,213.0889411434211
2022-07-05,206.83116442693546,199.71584208936068,214.20269963999775
2022-07-06,207.4071250313564,200.09492526412782,214.6694031953793
2022-07-07,207.9008112966492,201.05145682390219,215.15245013431775
2022-07-08,208.4136501638596,201.02159887103346,215.5999364615498
2022-07-09,208.72905960069446,201.87257430962902,215.93076255428105
2022-07-10,209.0138592884489,201.20796620802602,215.3270682662524
2022-07-11,209.26544096083867,201.45291126206178,216.566903512449
2022-07-12,209.74147262897267,202.84921874199588,217.39233982020556
2022-07-13,210.1094880560555,203.1594630137463,217.27896529691319
2022-07-14,210.3803585813393,202.88891225913974,217.38402177666254
2022-07-15,210.65971273847398,203.8631643048418,217.50222906135048
2022-07-16,210.73567088046494,203.32628862332362,217.79041750993505
2022-07-17,210.78014107890053,202.77884424720983,217.98222540893576
2022-07-18,210.79586049874177,204.00443853718502,217.23614406799294
2022-07-19,211.04595997508707,203.87212755646527,217.84409205415145
2022-07-20,211.20340701298454,203.86198332518333,217.9056627080121
2022-07-21,211.28432842285238,204.13214368924102,218.07124424683738
2022-07-22,211.39928228722522,204.41984246683435,218.71476565548988
2022-07-23,211.34085073578638,204.16087572585042,218.44713159227396
2022-07-24,211.2848039505506,204.15893657041286,218.81633664880334
2022-07-25,211.2370235235143,204.85277560534297,218.81441274528132
2022-07-26,211.46296646419503,203.97797173445923,218.57394708286367
2022-07-27,211.63702819160338,204.63466104859447,218.3896332944194
2022-07-28,211.77580828406064,204.15971902649235,218.8344211562348
2022-07-29,211.98935061122197,205.31127683643842,218.84740059112545
2022-07-30,212.0687305598344,204.30399246425097,218.6297878737808
2022-07-31,212.18724027354384,205.09123802151933,219.54006333860383
2022-08-01,212.34735977049917,205.28131306669485,219.4064653877823
2022-08-02,212.8102942215126,205.86755908344358,219.8208688285462
2022-08-03,213.2454339755183,206.3552054539665,220.49530522414872
2022-08-04,213.66373866917786,206.04772807160518,220.38222885584753
2022-08-05,214.16911398433703,207.164605195736,221.4901469758971
2022-08-06,214.5461501633107,207.37273254876857,221.82253365441036
2022-08-07,214.96146915921886,207.95866874231854,221.93875806225788
2022-08-08,215.41086391323728,208.83092467021663,222.69395718249055
2022-08-09,216.1490054638678,209.45679587983972,223.1000586532809
2022-08-10,216.83906982096227,209.84304809783217,223.86375204141035
2022-08-11,217.4862813436702,210.35026929055937,225.03869003811235
2022-08-12,218.18943677607444,211.34186105958145,225.12758019325258
2022-08-13,218.7287749551994,211.61166720715977,225.74270618566104
2022-08-14,219.267435406235,212.11004621519126,226.235232687359
2022-08-15,219.79868619384624,212.61442580824803,226.45049409052845
2022-08-16,220.57569424230383,213.65446287542582,227.3616437825977
2022-08-17,221.26118826899707,214.1582448875994,228.13007661193055
2022-08-18,221.86101004000082,214.52979271776994,229.0830754208062
2022-08-19,222.47561786051418,215.5669596070848,229.45313322779933
2022-08-20,222.88790787268445,215.7814360916674,230.18100506463782
2022-08-21,223.2898736260256,216.60698131930056,231.3398239570053
2022-08-22,223.6539068429682,216.32692539948937,230.37090410887032
2022-08-23,224.23827444946755,217.10213804818875,231.63762583342333
2022-08-24,224.711366333762,217.34254255925197,232.21852482495825
2022-08-25,225.08509298965828,217.56532595186158,231.88835743910923
2022-08-26,225.46622536446782,218.28760098630858,232.77034829204564
2022-08-27,225.64404708054445,218.50175432220945,233.35231246499447
2022-08-28,225.79156833460098,218.9747962302337,232.81103319736263
2022-08-29,225.9124886953117,218.73667024194884,233.28631502593922
2022-08-30,226.27068943095964,219.02760087348395,233.39477211231423
2022-08-31,226.53961328621418,219.27069612187373,233.33880148380555
2022-09-01,226.73553532431092,219.11940819863622,234.00434293858092
2022-09-02,226.9687965614294,220.08296110244535,234.02365061039916
2022-09-03,227.0313734617206,220.07669728833747,234.05276736237533
2022-09-04,227.09803481308788,220.00297635474425,233.81146283585284
2022-09-05,227.1732746724128,220.19526346944582,234.4685143781628
2022-09-06,227.5208026898813,219.87566916305852,234.5191956782476
2022-09-07,227.81294959956506,220.94492264722697,235.03893856497274
2022-09-08,228.06399055468884,221.39849391405593,235.37051813340244
2022-09-09,228.38145631817414,221.40158809121732,235.483148402827
2022-09-10,228.55380293250934,221.3378949528823,235.72343775510106
2022-09-11,228.75168828805676,221.38331718873084,235.96440979753444
2022-09-12,228.97504061173888,221.8901682363153,235.82354821154703
2022-09-13,229.4826960607406,222.49384474156045,236.61844283472735
2022-09-14,229.94195874627567,222.8736306601114,237.45059418818113
2022-09-15,230.36208119772937,222.91787649566544,237.4723689814664
2022-09-16,230.84573054111286,224.10311865567257,238.08477380422968
2022-09-17,231.17680635032428,224.10436206269193,238.55195606917655
2022-09-18,231.52185413373454,224.60964652236714,238.42738301722972
2022-09-19,231.8772553623178,224.97363631129198,238.95070891284604
2022-09-20,232.49896757143537,225.33259367839574,239.95505895982717
2022-09-21,233.05216478072393,225.70442074895882,240.68633642200732
2022-09-22,233.5447738261785,226.1398705805482,240.3674227785089
2022-09-23,234.07897019940043,226.77008643096855,241.24098907143372
2022-09-24,234.43899846235263,227.09051238854704,241.35685092420118
2022-09-25,234.7925611271323,227.85560637679728,241.94622583564797
2022-09-26,235.1379576556548,228.1115829617431,242.48186908796256
2022-09-27,235.73374866183713,228.43917533939612,242.89985059131536
2022-09-28,236.24829786972373,229.50216323272966,242.64891787202873
2022-09-29,236.69319042315436,229.74615444469902,243.79583354275172
2022-09-30,237.17459474950385,230.29497042129893,244.5137374782419
2022-10-01,237.4809371547215,230.37237947891424,244.32266674884104
2022-10-02,237.78413752957204,230.79055277106383,244.62559945113117
2022-10-03,238.08659256226005,231.26107890780582,244.72095748169045
2022-10-04,238.6506863907542,231.5352537072912,245.92439964875115
2022-10-05,239.14818606604385,231.86537362962767,246.39577046749358
2022-10-06,239.59352506374734,232.64307421777409,246.75590572862134
2022-10-07,240.0950463738108,233.48787752776335,246.5146607127279
2022-10-08,240.44257822814842,233.2201443510552,247.25500365245105
2022-10-09,240.80859453610964,233.58964303762224,247.1089369128359
2022-10-10,241.1951472302674,234.27892997570646,248.49646385111353
2022-10-11,241.86335606213245,234.53086739247894,248.74637535647724
2022-10-12,242.48281062144426,235.49087674435333,249.42048013463707
2022-10-13,243.06488991774285,235.78466233915825,250.02100948025014
2022-10-14,243.71407007542928,237.19494730567905,251.12770388978691
2022-10-15,244.21559174295112,237.02644581556027,251.48598361081778
2022-10-16,244.7367366423516,237.6719237937058,250.75577969265316
2022-10-17,245.27389928131302,237.60267872174825,252.5879808702301
2022-10-18,246.08223196721582,238.57818316633205,253.38701140918087
2022-10-19,246.82521731987686,239.29952624036886,254.02036652187508
2022-10-20,247.50816704535424,240.73055401080472,254.65307614135688
2022-10-21,248.2297128435119,241.20433558091318,254.7661152759493
2022-10-22,248.76965582351767,241.74158983809824,256.4091315949953
2022-10-23,249.29041859725413,242.65937353795695,256.2442880752992
2022-10-24,249.78428093677277,242.4573226874762,257.354345640907
2022-10-25,250.50317226711087,243.48841542780846,257.44499224465625
2022-10-26,251.10837073141803,244.22155603835063,258.3128361446255
2022-10-27,251.60410366931518,244.5518165571711,258.4335490774304
2022-10-28,252.08911211317232,244.663126813625,259.0456187570194
2022-10-29,252.34454315919433,245.15633600214255,259.4251977563465
2022-10-30,252.53541269309576,245.13884065656046,259.1339966299234
2022-10-31,252.65781854686142,245.07114242458314,259.86008519104627
2022-11-01,252.96867745756919,246.759798098328,259.752365464093
2022-11-02,253.13533657746552,246.34391719746552,260.2542692887478
2022-11-03,253.1690562786039,245.99948575675091,260.6875023357808
2022-11-04,253.17642960177992,245.57916045407657,259.8978603362106
2022-11-05,252.94710572292436,245.7231427765172,259.77322693579646
2022-11-06,252.65506411108777,245.46295146514245,259.583699166128
2022-11-07,252.30562421439572,245.30778855083852,259.2817308030001
2022-11-08,252.1649692417059,245.03445986359557,259.0731871901147
2022-11-09,251.90954028166504,244.92828631348905,258.8437559843272
2022-11-10,251.5593031409326,244.42871643020152,258.7674892237641
2022-11-11,251.22895888157402,243.87743298241736,257.76597821637745
2022-11-12,250.7154708987396,244.10430784969782,257.8533558542819
2022-11-13,250.1991603685081,243.00467944977214,257.19525811277384
2022-11-14,249.69055960444305,242.7350226011452,256.3834467992766
2022-11-15,249.45980601028657,242.14067798010296,256.6490741830885
2022-11-16,249.18593629497516,242.4945729389259,256.43442177833225
2022-11-17,248.8900859673872,241.30578231155678,255.8358316869461
2022-11-18,248.6866668660636,241.6294438825295,255.72296702834817
2022-11-19,248.37089643192198,241.3112883473287,255.64632840627527
2022-11-20,248.11993048990072,241.00772651784914,255.04848346500054
2022-11-21,247.93978808620977,240.5439932918565,254.79750755488777
2022-11-22,248.09484917782595,240.9303497263322,254.86357249462446
2022-11-23,248.25728210397378,241.3980589821346,255.72929477575465
2022-11-24,248.44040235185147,241.12740067776912,255.96021347951438
2022-11-25,248.75003119563146,241.95879219725495,255.72090188894495
2022-11-26,248.97222318555455,242.17295740843608,255.73034768578535
2022-11-27,249.2033766867907,241.97074910142396,256.2524339812705
2022-11-28,249.51107263126127,242.81349675112065,256.98674363212785
2022-11-29,250.1500926006757,242.43770635705624,257.22744380915424
2022-11-30,250.78329172734504,243.18793187735508,258.14763588249576
2022-12-01,251.41516049002678,244.71447094993474,259.3196411789984
2022-12-02,252.14337132892962,245.25066053375517,259.09340480277916
2022-12-03,252.7466744419519,245.78030041060214,259.6132787550412
2022-12-04,253.38638533104722,246.23335502276691,260.68750028708405
2022-12-05,254.05364384502354,247.38554006911343,260.86032548156834
2022-12-06,254.99921734645858,248.09697289542166,261.66797613397006
2022-12-07,255.88319761115193,248.80658550412565,262.6976451330113
2022-12-08,256.7085866896906,249.63688314638298,263.96928029204565
2022-12-09,257.57283522694917,250.22224880518252,264.14986216183064
2022-12-10,258.2556984589999,251.06943994849235,265.38514143309607
2022-12-11,258.9206541548991,252.31703524948753,265.98955961367074
2022-12-12,259.56206473232055,252.1391020959479,266.38657080878573
2022-12-13,260.43485936291734,253.4433312098985,267.7557397362242
2022-12-14,261.2040894717001,254.2265359493868,268.2423728172711
2022-12-15,261.8783571496902,254.86326260291887,269.0630593909973
2022-12-16,262.56118463217854,255.73974464986685,269.71196507681424
2022-12-17,263.0386949495546,256.14998236238324,269.98460592888296
2022-12-18,263.4808529954644,256.21453933864,270.71122002359465
2022-12-19,263.88845416614464,257.13328689666827,270.9464207770388
2022-12-20,264.522641120141,257.2850278725723,271.6605859269936
2022-12-21,265.05430647231475,257.71390064762255,271.81991438913724
2022-12-22,265.49738490575015,258.6183630902837,272.51186831772566
2022-12-23,265.96010626588725,258.84510655199387,273.23541199667204
2022-12-24,266.23258251320243,259.2578330107598,272.8378440699391
2022-12-25,266.4879798354714,259.1679574651415,273.6644429315989
2022-12-26,266.72946436760856,259.48623089039074,274.11357540938235
2022-12-27,267.2197025739628,260.3991162852315,274.1810638153961
2022-12-28,267.63027382119327,260.5344348518528,274.685791244311
2022-12-29,267.9749975681985,261.1490848292383,275.14385372072263
2022-12-30,268.3612449515567,260.78126401901665,275.14723294698797
2022-12-31,268.57760519160456,260.98082759786945,275.824180888853
2023-01-01,268.79515508616703,261.8869580318041,276.5287136928052
2023-01-02,269.0145165217261,262.1321627743622,276.5429958105669
2023-01-03,269.4954791666447,263.01222343736464,277.01651750804314
2023-01-04,269.90654173398684,262.9889682612588,277.525816390837
2023-01-05,270.25836997775764,262.4293375536269,277.16482136676325
2023-01-06,270.655236946534,263.1737264685176,277.4583198660805
2023-01-07,270.88281180234947,264.2234118650867,278.0521126012052
2023-01-08,271.10954161518066,264.25083107837884,277.9285499596254
2023-01-09,271.3338075814391,264.23847352191274,278.66484823832224
2023-01-10,271.8136298270734,264.7124201511623,279.1298916684342
2023-01-11,272.2162717432387,265.2381519737057,279.216420802533
2023-01-12,272.5517402122689,265.3041391330634,279.64467425213957
2023-01-13,272.92424612484575,266.0187265057853,279.8794228860709
2023-01-14,273.1199910844573,266.0885453720781,280.5242755306201
2023-01-15,273.3085250157518,265.99772349461557,280.76986870345223
2023-01-16,273.4653434655311,265.94410131219365,280.41392197260495
2023-01-17,273.8750687749356,266.4085378736509,280.82773105309315
2023-01-18,274.2074316700344,267.2070199234579,280.51900145798527
2023-01-19,274.47518913387273,267.6987232636721,281.4580074528336
2023-01-20,274.7854778821302,267.6381760759629,281.50575983191595
2023-01-21,274.9274866116917,268.02144600776614,282.14729292830776
2023-01-22,275.0736955703417,267.72391447965117,282.12152046649896
2023-01-23,275.2268698435486,268.31518052114444,282.8621109839213
2023-01-24,275.649586116972,268.4164783293283,282.7970331598947
2023-01-25,276.01364993276525,269.1949407160933,283.09728622877776
2023-01-26,276.3334061476459,269.14743881146546,283.46580718334997
2023-01-27,276.7170134243146,269.37316739700725,283.92242099571234
2023-01-28,276.9540549620562,269.6843042844483,284.084742495314
2023-01-29,277.2167361749464,270.7135887620612,284.0937905220364
2023-01-30,277.50685726236304,270.4158319048109,284.6572596018976
